customer_id,region,data_usage_mb_2_months_ago,data_usage_mb_last_month,data_usage_mb_this_month,days_since_recharge,complaints_last_30_days,plan_type,account_age_months,churn_risk
C-01525,Lahore South,5503,5114,2006,31,2,postpaid,8,high
C-03075,Lahore South,7150,6223,1501,51,3,postpaid,36,high
C-02214,Lahore North,7263,6628,2518,58,3,prepaid,39,high
C-00772,Lahore North,7351,6684,1531,72,4,postpaid,8,high
C-04957,Lahore South,5835,6267,6000,7,1,postpaid,14,low
C-03752,Lahore South,6646,7071,7273,7,1,postpaid,52,low
C-02465,Lahore North,5134,4715,1065,32,2,prepaid,31,high
C-00231,Lahore Central,4686,4509,1178,75,5,prepaid,47,high
C-00436,Lahore Central,3913,3375,811,36,3,prepaid,13,high
C-01976,Lahore South,7319,6518,1703,57,4,prepaid,20,high
C-02739,Lahore Central,7905,6755,2222,76,5,prepaid,25,high
C-04820,Lahore Central,7904,7315,6999,3,1,postpaid,37,low
C-02234,Lahore Central,3021,2930,735,61,2,prepaid,28,high
C-03776,Lahore South,5609,5648,5896,12,1,prepaid,32,low
C-01827,Lahore North,4481,3933,1566,89,3,postpaid,4,high
C-03769,Lahore South,2412,2592,2699,4,1,prepaid,20,low
C-04573,Lahore South,2918,2771,2660,13,0,prepaid,35,low
C-03697,Lahore South,2935,3095,3035,2,0,postpaid,52,low
C-02078,Lahore South,2963,2870,855,48,3,prepaid,21,high
C-02570,Lahore South,4198,3601,1206,46,4,postpaid,21,high
C-03471,Lahore South,3515,3773,3747,11,0,postpaid,56,low
C-00193,Lahore Central,6618,6480,1877,71,4,postpaid,12,high
C-02084,Lahore Central,6302,6318,1728,36,5,postpaid,5,high
C-01892,Lahore Central,3841,3553,739,39,4,prepaid,34,high
C-01288,Lahore North,7180,6900,1886,37,2,prepaid,34,high
C-02615,Lahore Central,3154,3004,887,67,2,postpaid,6,high
C-01958,Lahore South,5795,5465,1928,53,4,prepaid,28,high
C-04446,Lahore South,3262,3037,2951,13,0,prepaid,31,low
C-03261,Lahore South,4087,4103,3917,20,0,prepaid,23,low
C-03617,Lahore South,5233,5223,5361,1,1,prepaid,29,low
C-04870,Lahore South,6266,6303,6192,19,1,prepaid,52,low
C-01231,Lahore Central,3445,3283,855,58,3,postpaid,58,high
C-03797,Lahore North,3458,3593,3684,14,1,postpaid,16,low
C-00462,Lahore North,7640,6876,1619,74,5,prepaid,14,high
C-00062,Lahore Central,5622,5424,1639,40,2,postpaid,35,high
C-01281,Lahore Central,6754,6735,1419,49,5,prepaid,39,high
C-01208,Lahore North,4409,3840,1337,34,2,postpaid,12,high
C-02072,Lahore Central,6809,6505,1757,61,2,postpaid,5,high
C-00762,Lahore North,6795,6859,2326,55,5,postpaid,31,high
C-03428,Lahore South,5492,5502,5371,19,1,prepaid,51,low
C-01314,Lahore North,4561,4532,1481,76,3,prepaid,13,high
C-01723,Lahore North,3884,3392,805,49,5,prepaid,24,high
C-02057,Lahore South,4395,3846,1286,73,5,postpaid,30,high
C-02377,Lahore South,7990,7724,2221,85,3,prepaid,59,high
C-02188,Lahore Central,4578,4636,1624,41,2,prepaid,19,high
C-03214,Lahore Central,2985,3007,2897,6,1,postpaid,59,low
C-01767,Lahore North,6257,6377,2375,80,5,postpaid,59,high
C-02058,Lahore South,2708,2579,972,89,4,postpaid,31,high
C-04635,Lahore Central,4678,4391,4566,18,0,prepaid,24,low
C-04240,Lahore North,5944,5973,6229,6,1,prepaid,47,low
C-04866,Lahore North,4028,4029,4107,11,1,postpaid,5,low
C-02262,Lahore North,3772,3716,1402,35,3,postpaid,3,high
C-00032,Lahore Central,6508,5640,1863,83,2,prepaid,51,high
C-00376,Lahore South,5182,4773,1086,57,3,postpaid,43,high
C-00728,Lahore Central,6581,5815,1622,42,3,prepaid,7,high
C-02665,Lahore North,3316,3175,1161,61,3,postpaid,23,high
C-03208,Lahore Central,7399,7158,7296,12,0,prepaid,12,low
C-00276,Lahore Central,7775,7255,2147,89,4,postpaid,10,high
C-01453,Lahore North,6048,6009,2298,55,2,postpaid,53,high
C-01532,Lahore South,4546,4419,1711,69,3,prepaid,7,high
C-03453,Lahore North,6502,6381,6374,13,0,prepaid,39,low
C-00734,Lahore South,7683,7581,1978,31,4,prepaid,50,high
C-00691,Lahore Central,7154,6966,2430,63,2,postpaid,33,high
C-01481,Lahore North,2430,2172,775,33,4,prepaid,19,high
C-02358,Lahore South,2458,2345,599,70,2,postpaid,6,high
C-00718,Lahore Central,7650,7571,2905,65,3,prepaid,5,high
C-03785,Lahore Central,3801,3792,3831,8,1,prepaid,47,low
C-02581,Lahore Central,5502,4726,1447,86,4,prepaid,33,high
C-02971,Lahore Central,6142,5780,2148,62,5,postpaid,58,high
C-01986,Lahore Central,7883,7975,1601,44,3,prepaid,48,high
C-02840,Lahore South,6896,6730,1903,41,5,postpaid,33,high
C-04694,Lahore Central,2641,2577,2665,8,1,postpaid,19,low
C-01213,Lahore North,3574,3451,733,81,3,prepaid,5,high
C-00899,Lahore Central,4210,4078,1315,80,3,prepaid,42,high
C-00917,Lahore North,2204,2024,606,59,4,prepaid,3,high
C-03686,Lahore North,6057,6036,6259,17,0,postpaid,18,low
C-04759,Lahore South,2404,2233,2184,11,0,postpaid,25,low
C-00356,Lahore Central,6506,5559,1920,43,5,postpaid,56,high
C-04995,Lahore Central,6475,6407,6701,15,1,postpaid,54,low
C-00573,Lahore North,7797,7048,1719,63,2,prepaid,29,high
C-01764,Lahore Central,4400,3788,781,59,5,prepaid,46,high
C-01548,Lahore South,3425,3335,923,89,2,prepaid,42,high
C-03877,Lahore Central,6303,6790,6994,14,1,prepaid,24,low
C-04685,Lahore South,3601,3403,3531,1,0,prepaid,46,low
C-04720,Lahore Central,2293,2463,2469,10,1,postpaid,35,low
C-01483,Lahore North,5774,5025,1325,78,5,postpaid,45,high
C-04131,Lahore South,7668,7664,7860,16,0,postpaid,30,low
C-02708,Lahore South,7629,7285,2535,39,3,postpaid,55,high
C-03872,Lahore North,6567,6541,6230,1,1,postpaid,32,low
C-01292,Lahore Central,6555,6482,2312,61,2,prepaid,51,high
C-04543,Lahore South,6941,6893,7175,17,0,prepaid,8,low
C-00415,Lahore North,5583,5438,2008,45,2,postpaid,10,high
C-02045,Lahore South,7290,6432,1830,34,4,postpaid,44,high
C-01824,Lahore South,7450,6586,2399,87,3,prepaid,52,high
C-02087,Lahore North,3327,2876,682,58,4,postpaid,33,high
C-01702,Lahore Central,6013,5474,1492,63,5,prepaid,5,high
C-00805,Lahore Central,3079,2665,960,59,2,postpaid,22,high
C-00483,Lahore South,7956,7999,1707,65,5,postpaid,57,high
C-02833,Lahore South,5722,5040,1029,39,3,prepaid,27,high
C-00566,Lahore South,5412,5480,2165,65,2,prepaid,50,high
C-01138,Lahore North,5498,5272,2048,84,4,postpaid,57,high
C-00418,Lahore Central,3039,2970,1112,86,2,prepaid,24,high
C-03791,Lahore Central,5671,5694,5824,17,1,postpaid,60,low
C-01469,Lahore Central,2089,2030,492,80,4,prepaid,38,high
C-02182,Lahore North,3218,3120,646,67,2,prepaid,9,high
C-01045,Lahore North,5503,4953,1037,88,2,prepaid,35,high
C-04269,Lahore South,2148,2200,2302,20,1,prepaid,49,low
C-02024,Lahore Central,6657,5703,1724,75,3,postpaid,7,high
C-02782,Lahore North,7524,6659,1730,84,4,postpaid,36,high
C-00867,Lahore North,2302,2244,668,60,2,prepaid,47,high
C-03507,Lahore South,3807,3867,3686,4,0,postpaid,53,low
C-03329,Lahore South,4173,3876,3827,12,0,prepaid,46,low
C-03192,Lahore South,5181,4864,1436,87,2,postpaid,57,high
C-01473,Lahore South,2976,2592,607,67,5,prepaid,39,high
C-00798,Lahore South,3577,3214,984,72,2,postpaid,12,high
C-03836,Lahore South,2305,2307,2370,10,0,postpaid,18,low
C-02361,Lahore South,6057,5602,1791,40,2,postpaid,59,high
C-00875,Lahore Central,5899,5708,1376,47,5,postpaid,18,high
C-02540,Lahore South,6515,5698,1448,47,5,prepaid,53,high
C-02626,Lahore North,7000,6161,1803,82,2,postpaid,14,high
C-02766,Lahore Central,6641,6375,1792,63,5,prepaid,7,high
C-01846,Lahore North,3168,2814,609,75,5,postpaid,59,high
C-04939,Lahore North,5650,5777,5853,3,1,postpaid,58,low
C-02925,Lahore North,3426,3191,941,48,5,prepaid,23,high
C-04574,Lahore North,5701,5302,5313,7,1,postpaid,29,low
C-04295,Lahore South,4812,4646,4521,12,0,postpaid,4,low
C-03585,Lahore Central,7332,7481,7455,3,1,postpaid,27,low
C-00532,Lahore North,4163,3867,850,85,2,postpaid,26,high
C-03260,Lahore South,7004,6653,6930,1,1,prepaid,18,low
C-03612,Lahore South,3207,3354,3284,15,0,postpaid,25,low
C-02108,Lahore North,6899,6790,2485,86,5,postpaid,18,high
C-02812,Lahore North,6699,6823,1658,44,2,prepaid,15,high
C-02905,Lahore South,3161,3109,700,88,4,postpaid,58,high
C-03574,Lahore South,6917,6517,6276,3,1,postpaid,37,low
C-04011,Lahore North,7916,7825,7669,18,1,postpaid,8,low
C-01808,Lahore North,5929,5988,1907,79,5,postpaid,18,high
C-03889,Lahore South,5941,6112,6187,6,0,prepaid,19,low
C-04006,Lahore Central,4608,4572,4464,9,1,postpaid,47,low
C-01059,Lahore South,6740,6411,1992,32,5,postpaid,34,high
C-04343,Lahore South,7253,7138,6999,19,1,prepaid,12,low
C-02692,Lahore North,2385,2192,611,73,2,postpaid,48,high
C-01931,Lahore South,3687,3698,825,30,3,postpaid,14,high
C-01425,Lahore South,5438,5107,1705,41,2,prepaid,60,high
C-00789,Lahore Central,2255,2046,562,83,3,postpaid,14,high
C-03967,Lahore Central,5936,6249,5987,19,0,prepaid,32,low
C-04425,Lahore Central,4806,4670,4739,13,0,prepaid,31,low
C-00099,Lahore Central,4956,4363,884,38,4,prepaid,6,high
C-00198,Lahore South,5896,5514,2158,36,4,prepaid,35,high
C-04682,Lahore South,3484,3629,3613,10,0,prepaid,6,low
C-04398,Lahore North,3372,3215,3105,7,1,postpaid,36,low
C-02477,Lahore South,5947,5995,1705,69,3,postpaid,17,high
C-04301,Lahore Central,7620,7786,7547,1,0,postpaid,35,low
C-02211,Lahore South,7173,6525,1748,80,5,prepaid,54,high
C-04892,Lahore North,2924,2825,2764,7,1,postpaid,60,low
C-04433,Lahore North,3982,3773,3937,10,1,prepaid,50,low
C-00201,Lahore South,4700,4070,1366,46,3,postpaid,8,high
C-03815,Lahore Central,2527,2351,2281,16,0,postpaid,31,low
C-00444,Lahore South,5776,4959,1908,82,5,postpaid,4,high
C-04223,Lahore North,6555,6567,6668,17,1,postpaid,56,low
C-01509,Lahore North,7617,7146,2343,56,3,prepaid,25,high
C-02022,Lahore Central,3161,2856,982,31,5,postpaid,28,high
C-01740,Lahore Central,3506,3546,891,77,2,postpaid,10,high
C-04254,Lahore Central,2021,2011,1911,15,0,postpaid,11,low
C-03024,Lahore Central,6767,6526,2538,76,5,prepaid,27,high
C-02294,Lahore Central,5331,4719,1330,65,5,postpaid,53,high
C-03997,Lahore South,2386,2425,2524,6,1,postpaid,42,low
C-00404,Lahore North,7046,6811,2533,87,2,prepaid,51,high
C-04354,Lahore Central,2670,2461,2503,16,1,postpaid,20,low
C-01554,Lahore Central,7589,7392,2825,63,5,prepaid,56,high
C-02438,Lahore North,3111,2844,1059,50,3,prepaid,35,high
C-02320,Lahore South,4832,4217,892,68,2,prepaid,58,high
C-01157,Lahore South,7247,7279,2598,42,5,postpaid,41,high
C-00503,Lahore South,2885,2688,718,70,4,postpaid,19,high
C-01308,Lahore South,6333,5758,1810,65,4,prepaid,60,high
C-02242,Lahore South,5583,4791,961,40,2,prepaid,50,high
C-04844,Lahore South,7374,7695,7771,10,1,prepaid,34,low
C-02326,Lahore South,2174,2135,571,89,5,postpaid,30,high
C-02568,Lahore North,6539,5947,2163,53,4,prepaid,22,high
C-02572,Lahore South,3585,3141,1076,48,5,prepaid,31,high
C-04052,Lahore Central,6254,5885,5831,16,0,postpaid,59,low
C-00440,Lahore South,3424,2928,822,65,3,prepaid,32,high
C-01926,Lahore Central,2730,2463,781,64,3,postpaid,50,high
C-00119,Lahore South,2444,2155,586,70,5,prepaid,16,high
C-02266,Lahore North,4416,4099,1362,69,3,prepaid,10,high
C-00749,Lahore South,2241,2196,825,56,4,postpaid,50,high
C-01971,Lahore South,6685,5888,2230,72,4,postpaid,8,high
C-02647,Lahore North,4195,4063,880,30,2,prepaid,14,high
C-01051,Lahore North,2146,1826,407,71,5,postpaid,47,high
C-03140,Lahore South,7921,6733,2503,49,2,postpaid,50,high
C-01078,Lahore South,5512,5072,1429,84,4,prepaid,31,high
C-01546,Lahore North,2241,2229,516,72,2,postpaid,46,high
C-04955,Lahore Central,3929,3981,3960,19,1,postpaid,4,low
C-01276,Lahore South,4387,4254,1171,39,3,prepaid,47,high
C-00299,Lahore South,2472,2336,781,76,2,postpaid,19,high
C-04449,Lahore North,6488,6905,6623,17,1,postpaid,5,low
C-01738,Lahore Central,4675,4270,979,70,2,postpaid,35,high
C-01932,Lahore South,5194,5144,1411,32,3,prepaid,41,high
C-01779,Lahore Central,2098,1875,645,85,5,postpaid,42,high
C-03343,Lahore Central,3547,3392,3493,9,1,prepaid,16,low
C-03482,Lahore South,2446,2535,2556,8,1,postpaid,43,low
C-02758,Lahore North,7899,7350,2007,50,4,postpaid,5,high
C-03201,Lahore South,2099,2259,2146,8,1,postpaid,33,low
C-00769,Lahore North,6076,6048,1867,68,5,prepaid,16,high
C-00293,Lahore North,4416,4029,983,60,3,postpaid,50,high
C-01233,Lahore North,5462,5111,1773,82,5,prepaid,51,high
C-01499,Lahore South,7080,6859,1926,36,3,postpaid,34,high
C-03417,Lahore South,7787,7801,8136,10,1,prepaid,18,low
C-04684,Lahore Central,7082,7630,7327,12,1,postpaid,42,low
C-02497,Lahore North,6793,5848,1450,74,5,prepaid,5,high
C-01406,Lahore Central,5793,5001,1626,44,3,prepaid,52,high
C-03136,Lahore South,2712,2378,747,44,4,prepaid,22,high
C-02883,Lahore Central,4440,4443,1403,31,5,postpaid,43,high
C-02245,Lahore Central,4483,4301,1246,85,4,postpaid,27,high
C-00340,Lahore North,6428,5826,2045,80,2,postpaid,6,high
C-00617,Lahore North,3169,3121,1136,69,4,prepaid,49,high
C-02993,Lahore Central,6679,6086,1715,67,2,prepaid,24,high
C-01018,Lahore Central,5841,5097,1348,55,3,postpaid,48,high
C-01054,Lahore North,3024,2639,628,74,3,prepaid,16,high
C-00827,Lahore North,4910,4361,1242,66,5,prepaid,48,high
C-01302,Lahore Central,3669,3162,1095,74,3,postpaid,39,high
C-03721,Lahore North,4829,4957,5189,8,0,prepaid,29,low
C-01540,Lahore North,7328,7341,2378,88,4,prepaid,32,high
C-00074,Lahore South,2048,2069,537,84,5,prepaid,34,high
C-01043,Lahore South,6319,6047,1843,59,5,prepaid,54,high
C-02563,Lahore North,7824,7308,2278,85,2,prepaid,39,high
C-00477,Lahore Central,4200,3972,914,72,2,prepaid,45,high
C-00632,Lahore North,4155,3688,796,76,5,postpaid,42,high
C-04051,Lahore Central,5554,5446,5495,6,1,prepaid,16,low
C-01075,Lahore North,4979,4515,1027,58,5,prepaid,18,high
C-00033,Lahore North,3936,3456,1026,85,5,prepaid,13,high
C-00742,Lahore Central,4882,4444,1157,47,2,postpaid,59,high
C-00399,Lahore North,3748,3489,790,63,5,prepaid,3,high
C-03944,Lahore South,2151,2189,2166,18,0,postpaid,20,low
C-03557,Lahore North,4279,4064,4224,14,1,prepaid,47,low
C-01567,Lahore South,5171,5068,1718,74,5,prepaid,10,high
C-03749,Lahore South,5831,5928,5862,3,1,prepaid,57,low
C-03976,Lahore South,2417,2480,2383,9,1,postpaid,57,low
C-00958,Lahore South,5010,4411,1763,73,2,postpaid,31,high
C-02965,Lahore South,7200,7244,2042,32,4,prepaid,5,high
C-04303,Lahore Central,2111,2021,1958,19,1,prepaid,38,low
C-03536,Lahore Central,7434,6890,6748,9,0,prepaid,3,low
C-01126,Lahore North,4014,3863,1021,59,4,prepaid,47,high
C-02327,Lahore Central,2379,2232,489,38,5,prepaid,5,high
C-04730,Lahore North,3604,3441,3599,8,1,postpaid,25,low
C-01606,Lahore South,2652,2412,726,71,5,prepaid,31,high
C-01378,Lahore South,7466,7218,2345,52,2,postpaid,34,high
C-03449,Lahore North,5448,5437,5500,4,1,postpaid,42,low
C-03855,Lahore Central,3065,2981,3124,8,1,postpaid,30,low
C-02512,Lahore North,6470,6537,2352,53,5,prepaid,60,high
C-03479,Lahore South,3758,3552,3634,11,1,postpaid,24,low
C-02161,Lahore South,6042,5253,1753,69,4,postpaid,19,high
C-01057,Lahore North,5862,5002,1450,42,4,postpaid,6,high
C-03541,Lahore Central,7403,7001,6811,5,0,prepaid,38,low
C-00909,Lahore North,3548,3053,1142,83,4,postpaid,40,high
C-04497,Lahore North,5318,5702,5837,2,1,postpaid,38,low
C-04712,Lahore South,6833,6516,6412,6,1,prepaid,14,low
C-03171,Lahore Central,6435,5657,2008,57,5,prepaid,28,high
C-02679,Lahore South,2035,1967,615,36,2,postpaid,16,high
C-01154,Lahore North,6781,6784,2408,60,4,postpaid,21,high
C-03801,Lahore North,7661,7286,7592,3,1,postpaid,20,low
C-04639,Lahore South,7922,8131,7769,11,0,prepaid,46,low
C-02051,Lahore North,2108,1998,417,79,4,postpaid,49,high
C-03583,Lahore North,5018,4900,4948,15,0,prepaid,3,low
C-02912,Lahore North,3046,2930,1140,89,5,prepaid,52,high
C-01666,Lahore Central,4640,4429,1214,40,3,postpaid,36,high
C-04560,Lahore Central,7957,7349,7306,5,1,postpaid,22,low
C-04633,Lahore Central,7753,7505,7522,5,0,postpaid,55,low
C-03476,Lahore Central,3442,3192,3152,1,0,prepaid,57,low
C-03256,Lahore Central,2413,2587,2505,13,0,prepaid,29,low
C-02860,Lahore North,7011,6260,1523,48,5,prepaid,8,high
C-02689,Lahore South,2295,2198,869,89,3,prepaid,57,high
C-01979,Lahore South,7504,6723,1849,81,5,postpaid,48,high
C-00730,Lahore Central,4992,4538,1198,71,2,postpaid,13,high
C-03738,Lahore North,5534,5304,5457,20,1,prepaid,30,low
C-04532,Lahore North,6749,6433,6134,16,0,prepaid,37,low
C-01637,Lahore South,7426,6848,1610,72,2,postpaid,47,high
C-03712,Lahore Central,3873,3972,4141,18,1,prepaid,57,low
C-00597,Lahore South,4944,4315,1495,59,5,postpaid,52,high
C-02600,Lahore Central,4200,3635,736,55,4,postpaid,58,high
C-01730,Lahore South,3465,3522,1078,85,2,prepaid,3,high
C-04287,Lahore Central,6061,5848,6083,4,0,postpaid,39,low
C-03726,Lahore North,3165,3032,2987,9,0,postpaid,25,low
C-02839,Lahore Central,7750,7778,2173,72,3,prepaid,59,high
C-02073,Lahore South,5993,5867,1275,64,2,prepaid,18,high
C-03748,Lahore North,2972,3056,2935,14,0,prepaid,46,low
C-03376,Lahore South,2046,1884,1862,11,1,prepaid,21,low
C-04827,Lahore Central,3738,3989,4039,16,0,postpaid,44,low
C-02265,Lahore North,3285,2923,611,42,3,prepaid,11,high
C-00613,Lahore Central,5366,4581,955,67,3,prepaid,43,high
C-02815,Lahore South,5918,5643,1520,45,2,prepaid,20,high
C-00855,Lahore Central,4121,3575,767,76,4,postpaid,4,high
C-03217,Lahore Central,3681,3723,3612,6,1,postpaid,4,low
C-01258,Lahore Central,7065,6829,2553,56,3,prepaid,43,high
C-02913,Lahore South,7243,6332,2494,40,5,postpaid,37,high
C-04488,Lahore North,5796,5363,5465,16,1,postpaid,59,low
C-01094,Lahore North,3200,3107,1136,35,2,postpaid,59,high
C-03044,Lahore Central,3041,2878,1145,57,2,postpaid,8,high
C-02620,Lahore North,7768,7789,2196,59,3,prepaid,55,high
C-04081,Lahore South,5942,5974,6133,18,0,prepaid,3,low
C-04285,Lahore South,5104,5274,5324,2,0,prepaid,20,low
C-02811,Lahore North,3255,3111,767,31,3,postpaid,28,high
C-02650,Lahore South,3757,3744,1445,81,4,postpaid,43,high
C-04357,Lahore Central,3239,3178,3234,9,0,prepaid,21,low
C-04111,Lahore North,7895,7519,7598,19,0,prepaid,30,low
C-04453,Lahore Central,4840,5034,4859,15,0,prepaid,7,low
C-02898,Lahore Central,7560,6944,2211,52,3,prepaid,25,high
C-03281,Lahore Central,5532,5112,5239,14,0,prepaid,23,low
C-00176,Lahore South,3477,3116,1098,52,2,prepaid,58,high
C-02154,Lahore South,7021,6517,2113,53,2,prepaid,59,high
C-04165,Lahore Central,5385,5604,5409,16,0,postpaid,9,low
C-00918,Lahore Central,6474,6576,1750,48,5,postpaid,51,high
C-00889,Lahore Central,7226,7312,2786,65,3,prepaid,29,high
C-00648,Lahore North,4045,4013,1088,37,2,postpaid,42,high
C-00163,Lahore Central,3038,2965,904,34,5,postpaid,52,high
C-01981,Lahore Central,4184,3615,1048,35,4,prepaid,4,high
C-01959,Lahore South,3157,2935,905,49,5,prepaid,15,high
C-01556,Lahore Central,5502,5261,1971,35,3,postpaid,9,high
C-00729,Lahore Central,4181,4105,1086,35,2,postpaid,30,high
C-01590,Lahore Central,6747,6811,1738,65,4,prepaid,31,high
C-00456,Lahore North,5915,5028,1928,81,3,postpaid,48,high
C-02025,Lahore North,2556,2233,492,75,3,prepaid,51,high
C-02105,Lahore South,7538,6934,1752,72,3,prepaid,54,high
C-00719,Lahore South,5771,5254,1196,86,3,prepaid,19,high
C-01329,Lahore Central,4897,4784,962,42,2,prepaid,21,high
C-02014,Lahore North,2483,2310,565,50,4,postpaid,38,high
C-00307,Lahore North,7408,6824,2410,45,3,prepaid,9,high
C-04587,Lahore South,5547,5808,5803,1,0,postpaid,42,low
C-04971,Lahore Central,5801,5747,5801,17,0,postpaid,28,low
C-03399,Lahore Central,7732,7116,7046,7,0,postpaid,8,low
C-02501,Lahore Central,6522,5619,1927,84,4,prepaid,23,high
C-04444,Lahore Central,6306,6760,6456,17,0,postpaid,46,low
C-03924,Lahore North,6227,6126,6313,10,0,prepaid,53,low
C-03113,Lahore North,2426,2229,745,81,4,postpaid,40,high
C-00506,Lahore South,2208,2122,847,88,5,postpaid,27,high
C-00285,Lahore Central,4371,4366,881,68,2,postpaid,21,high
C-02258,Lahore South,3757,3332,730,30,5,prepaid,20,high
C-03538,Lahore North,7737,7751,7966,1,0,postpaid,29,low
C-04311,Lahore North,4245,4448,4581,6,0,prepaid,45,low
C-01902,Lahore North,7786,6813,2291,76,4,postpaid,60,high
C-03830,Lahore Central,3375,3412,3321,13,0,postpaid,8,low
C-04393,Lahore South,3897,3805,3738,3,0,prepaid,43,low
C-01395,Lahore Central,5470,5281,1981,75,4,postpaid,48,high
C-04970,Lahore North,7564,7031,6829,9,0,prepaid,54,low
C-00333,Lahore South,5251,4533,1776,66,3,prepaid,22,high
C-02964,Lahore South,2858,2732,927,70,3,postpaid,37,high
C-00631,Lahore North,7209,6134,1338,60,5,prepaid,7,high
C-03532,Lahore Central,2868,2909,2946,11,1,postpaid,25,low
C-04744,Lahore South,7804,8131,8141,19,0,postpaid,50,low
C-01365,Lahore Central,3515,3475,817,61,3,postpaid,4,high
C-01162,Lahore South,2245,2119,484,42,4,prepaid,4,high
C-02260,Lahore Central,2973,2574,643,64,3,prepaid,33,high
C-02451,Lahore Central,7799,7816,2074,65,3,prepaid,12,high
C-02954,Lahore Central,4811,4852,1741,61,3,postpaid,51,high
C-03835,Lahore Central,5038,4717,4932,13,1,postpaid,49,low
C-01177,Lahore South,5830,5384,1472,50,4,postpaid,4,high
C-03995,Lahore North,5722,5381,5399,9,0,prepaid,17,low
C-04107,Lahore South,6321,6811,6656,6,0,prepaid,56,low
C-04719,Lahore North,5313,5606,5529,14,1,prepaid,34,low
C-04336,Lahore South,5711,5756,5868,16,1,prepaid,31,low
C-04056,Lahore Central,3952,4260,4099,20,1,prepaid,14,low
C-04255,Lahore North,6462,6430,6641,14,0,postpaid,42,low
C-04402,Lahore North,3855,4059,4033,1,1,prepaid,45,low
C-02356,Lahore South,2451,2132,844,62,3,prepaid,8,high
C-00509,Lahore Central,5856,5104,1284,78,3,postpaid,44,high
C-02980,Lahore North,2555,2456,574,87,2,prepaid,49,high
C-04023,Lahore North,3070,2989,3037,20,1,prepaid,10,low
